"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-01-23","Colombia-Putumayo-Sibundoy","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Putumayo-San_Francisco","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Putumayo-San_Miguel","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-01-23","Colombia-Putumayo-Santiago","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Putumayo-Valle_Del_Guamuez","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Putumayo-Villagarzon","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-01-23","Colombia-San_Andres-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-San_Andres-San_Andres","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"52","cases"
"2016-01-23","Colombia-San_Andres-Providencia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-01-23","Colombia-Amazonas-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Amazonas-Leticia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Amazonas-El_Encanto","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Amazonas-La_Chorrera","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Amazonas-La_Pedrera","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Amazonas-La_Victoria","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Amazonas-Miriti_Parana","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Amazonas-Puerto_Alegria","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Amazonas-Puerto_Arica","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Amazonas-Puerto_Narino","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Amazonas-Puerto_Santander","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Amazonas-Tarapaca","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guainia-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guainia-Inirida","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guainia-Barranco_Minas","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guainia-Mapiripana","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guainia-San_Felipe","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guainia-Puerto_Colombia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guainia-La_Guadalupe","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guainia-Cacahual","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guainia-Pana_Pana","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guainia-Morichal","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guaviare-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guaviare-San_Jose_Del_Guaviare","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guaviare-Calamar","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Guaviare-El_Retorno","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-01-23","Colombia-Guaviare-Miraflores","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Vaupes-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Vaupes-Mitu","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Vaupes-Caruru","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Vaupes-Pacoa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Vaupes-Taraira","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Vaupes-Papunaua","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Vaupes-Yavarate","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Vichada-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Vichada-Puerto_Carreno","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Vichada-La_Primavera","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-01-23","Colombia-Vichada-Santa_Rosalia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Vichada-Cumaribo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Unknown","municipality","zika_confirmed_clinic","CO0002",NA,NA,"3","cases"
"2016-01-23","Colombia-Antioquia-Medellin","municipality","zika_confirmed_clinic","CO0002",NA,NA,"39","cases"
"2016-01-23","Colombia-Antioquia-Abejorral","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Abriaqui","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Alejandria","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Amaga","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Amalfi","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Andes","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Angelopolis","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Angostura","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Anori","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Santafe_De_Antioquia","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Anza","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Apartado","municipality","zika_confirmed_clinic","CO0002",NA,NA,"18","cases"
"2016-01-23","Colombia-Antioquia-Arboletes","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Argelia","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Armenia","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Barbosa","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Belmira","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Bello","municipality","zika_confirmed_clinic","CO0002",NA,NA,"1","cases"
"2016-01-23","Colombia-Antioquia-Betania","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Betulia","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Ciudad_Bolivar","municipality","zika_confirmed_clinic","CO0002",NA,NA,"2","cases"
"2016-01-23","Colombia-Antioquia-Briceno","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Buritica","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Caceres","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Caicedo","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Caldas","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Campamento","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Canasgordas","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Caracoli","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Caramanta","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Carepa","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-El_Carmen_De_Viboral","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Carolina","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Caucasia","municipality","zika_confirmed_clinic","CO0002",NA,NA,"24","cases"
"2016-01-23","Colombia-Antioquia-Chigorodo","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Cisneros","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Cocorna","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Concepcion","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Concordia","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Copacabana","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Dabeiba","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Don_Matias","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Ebejico","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-El_Bagre","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Entrerrios","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Envigado","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Fredonia","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Frontino","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Giraldo","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Girardota","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Gomez_Plata","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Granada","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Guadalupe","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Guarne","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Guatape","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Heliconia","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Hispania","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Itagui","municipality","zika_confirmed_clinic","CO0002",NA,NA,"3","cases"
"2016-01-23","Colombia-Antioquia-Ituango","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Jardin","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Jerico","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-La_Ceja","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-La_Estrella","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-La_Pintada","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-La_Union","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Liborina","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Maceo","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Marinilla","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Montebello","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Murindo","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Mutata","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Narino","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Necocli","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Nechi","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Olaya","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Peðol","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Peque","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Pueblorrico","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Puerto_Berrio","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Puerto_Nare","municipality","zika_confirmed_clinic","CO0002",NA,NA,"1","cases"
"2016-01-23","Colombia-Antioquia-Puerto_Triunfo","municipality","zika_confirmed_clinic","CO0002",NA,NA,"4","cases"
"2016-01-23","Colombia-Antioquia-Remedios","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Retiro","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Rionegro","municipality","zika_confirmed_clinic","CO0002",NA,NA,"1","cases"
"2016-01-23","Colombia-Antioquia-Sabanalarga","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Sabaneta","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Salgar","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-San_Andres_De_Cuerquia","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-San_Carlos","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-San_Francisco","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-San_Jeronimo","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-San_Jose_De_La_Montana","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-San_Juan_De_Uraba","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-San_Luis","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-San_Pedro","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-San_Pedro_De_Uraba","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-San_Rafael","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-San_Roque","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-San_Vicente","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Santa_Barbara","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Santa_Rosa_De_Osos","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Santo_Domingo","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-El_Santuario","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Segovia","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Sonson","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Sopetran","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Tamesis","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Taraza","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Tarso","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Titiribi","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Toledo","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Turbo","municipality","zika_confirmed_clinic","CO0002",NA,NA,"43","cases"
"2016-01-23","Colombia-Antioquia-Uramita","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Urrao","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Valdivia","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Valparaiso","municipality","zika_confirmed_clinic","CO0002",NA,NA,"1","cases"
"2016-01-23","Colombia-Antioquia-Vegachi","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Venecia","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Vigia_Del_Fuerte","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
"2016-01-23","Colombia-Antioquia-Yali","municipality","zika_confirmed_clinic","CO0002",NA,NA,"0","cases"
